543794, 123.857079, 40.256977
543799, 123.944969, 40.300922
543804, 124.076805, 40.322895
543859, 124.230621, 40.278950
543860, 124.274567, 40.278950
543860, 124.428368, 40.300922
543860, 124.560204, 40.322895
543860, 124.604149, 40.300922
543861, 124.823875, 40.344868
543863, 125.548988, 40.300922
543868, 125.746735, 40.366840
543873, 125.900536, 40.322895
543878, 126.076317, 40.300922
543883, 126.252098, 40.388813
543892, 126.427879, 40.432758
543897, 126.669586, 40.454731
543902, 126.801422, 40.608540
543907, 126.889313, 40.564594
543963, 127.021141, 40.564594
543963, 127.174950, 40.718407
543964, 127.372704, 40.828270
543964, 127.460594, 41.004051
543964, 127.614410, 41.026024
543964, 127.680336, 41.179832
543971, 128.515289, 41.399559
543976, 128.647125, 41.443504
543981, 128.778961, 41.575333
543986, 128.844879, 41.795063
543991, 129.020660, 41.882954
543996, 129.196442, 42.102680
544001, 129.372223, 42.432270
544006, 129.504044, 42.695942
544011, 129.701813, 42.981586
544067, 129.789703, 43.377098
544067, 129.899567, 43.728661
544067, 130.075348, 44.168110
544067, 130.273102, 44.563618
544068, 130.426910, 45.047016
544068, 130.624664, 45.486473
544075, 131.569489, 48.782372
544080, 131.789215, 49.265766
544085, 131.855133, 49.639301
544090, 131.964996, 50.056782
544095, 132.030914, 50.452293
544100, 132.162735, 50.825829
544105, 132.272614, 51.199364
544110, 132.338516, 51.594868
544115, 132.448395, 51.924458
544170, 132.470367, 52.319965
544171, 132.580231, 52.671528
544171, 132.646149, 53.089012
544171, 132.756012, 53.396629
544172, 132.821930, 53.682266
544172, 132.909821, 54.033833
544179, 133.481110, 55.659813
544184, 133.634918, 55.879539
544189, 133.700836, 56.077293
544194, 133.832672, 56.275043
544199, 133.942520, 56.494770
544204, 134.052399, 56.692524
544209, 134.162262, 56.846333
544214, 134.206192, 57.066059
544218, 134.425934, 57.219868
544274, 134.491852, 57.417622
544274, 134.667633, 57.571434
544275, 134.755524, 57.659325
544275, 134.821426, 57.835106
544275, 134.931305, 58.010887
544275, 135.041168, 58.076805
544283, 135.656403, 59.373188
544288, 135.722321, 59.614887
544293, 135.810211, 59.790668
544297, 135.854156, 60.098289
544302, 135.898102, 60.230125
544307, 136.029938, 60.383934
544312, 136.051910, 60.581688
544317, 136.095856, 60.779442
544322, 136.073868, 60.867332
544378, 136.095856, 61.065083
544381, 136.161758, 61.131001
544381, 136.183746, 61.306782
544382, 136.271637, 61.416645
544382, 136.271637, 61.504536
544382, 136.337540, 61.592426
544386, 136.711090, 62.559227
544391, 136.711090, 62.691063
544396, 136.733063, 62.756981
544401, 136.798981, 62.910789
544406, 136.798981, 63.064598
544411, 136.908844, 63.174461
544416, 136.930817, 63.350243
544421, 136.974762, 63.460102
544426, 136.996735, 63.547993
544482, 137.084625, 63.723774
544482, 137.172516, 63.855610
544482, 137.238434, 64.009415
544485, 137.216446, 64.185204
544486, 137.370270, 64.360985
544486, 137.304337, 64.492821
544490, 137.743790, 65.459610
544495, 137.831680, 65.591446
544500, 137.897614, 65.767227
544505, 137.853668, 65.877090
544510, 137.897614, 65.986954
544515, 137.919571, 66.096817
